"","Ensbl","chr","DMRstart","DMRend","chrom","gene_start","gene_end","distance_relhg38","label","hgnc_symbol","entrezgene","description","chromosome_name","start_position","end_position"
"1927","ENSG00000154127","chr11",122736763,122738626,"chr11",122655675,122814473,0,"DMR Genes","UBASH3B",84959,"ubiquitin associated and SH3 domain containing B [Source:HGNC Symbol;Acc:HGNC:29884]","11",122655675,122814473
"1928","ENSG00000154133","chr11",124896664,124897349,"chr11",124883691,124898500,0,"DMR Genes","ROBO4",54538,"roundabout guidance receptor 4 [Source:HGNC Symbol;Acc:HGNC:17985]","11",124883691,124898500
"1929","ENSG00000154134","chr11",124872458,124873475,"chr11",124865386,124881470,0,"DMR Genes","ROBO3",64221,"roundabout guidance receptor 3 [Source:HGNC Symbol;Acc:HGNC:13433]","11",124865386,124881470
"1930","ENSG00000154227","chr15",100544704,100544906,"chr15",100400395,100544995,0,"DMR Genes","CERS3",204219,"ceramide synthase 3 [Source:HGNC Symbol;Acc:HGNC:23752]","15",100400395,100544995
"1931","ENSG00000154229","chr17",66709604,66710288,"chr17",66302636,66810743,0,"DMR Genes","PRKCA",5578,"protein kinase C alpha [Source:HGNC Symbol;Acc:HGNC:9393]","17",66302636,66810743
"1932","ENSG00000154229","chr17",66688447,66691896,"chr17",66302636,66810743,0,"DMR Genes","PRKCA",5578,"protein kinase C alpha [Source:HGNC Symbol;Acc:HGNC:9393]","17",66302636,66810743
"1933","ENSG00000154237","chr15",101020912,101023766,"chr15",100919215,101078254,0,"DMR Genes","LRRK1",79705,"leucine rich repeat kinase 1 [Source:HGNC Symbol;Acc:HGNC:18608]","15",100919215,101078254
"1934","ENSG00000154240","chr17",65920693,65921345,"chr17",65635538,66192084,0,"DMR Genes","CEP112",201134,"centrosomal protein 112 [Source:HGNC Symbol;Acc:HGNC:28514]","17",65635538,66192084
"1935","ENSG00000154310","chr3",171149530,171149670,"chr3",171061339,171460408,0,"DMR Genes","TNIK",23043,"TRAF2 and NCK interacting kinase [Source:HGNC Symbol;Acc:HGNC:30765]","3",171061339,171460408
"1936","ENSG00000154330","chr9",68492618,68493046,"chr9",68328308,68531061,0,"DMR Genes","PGM5",5239,"phosphoglucomutase 5 [Source:HGNC Symbol;Acc:HGNC:8908]","9",68328308,68531061
"1937","ENSG00000154358","chr1",228275966,228276753,"chr1",228208130,228378874,0,"DMR Genes","OBSCN",84033,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF [Source:HGNC Symbol;Acc:HGNC:15719]","1",228208130,228378874
"1938","ENSG00000154370","chr1",228399692,228399763,"chr1",228393673,228406840,0,"DMR Genes","TRIM11",81559,"tripartite motif containing 11 [Source:HGNC Symbol;Acc:HGNC:16281]","1",228393673,228406840
"1939","ENSG00000154493","chr10",126628406,126629280,"chr10",126424997,126670446,0,"DMR Genes","C10orf90",118611,"chromosome 10 open reading frame 90 [Source:HGNC Symbol;Acc:HGNC:26563]","10",126424997,126670446
"1940","ENSG00000154556","chr4",185965776,185966847,"chr4",185585444,185956652,-9125,"DMR Genes","SORBS2",8470,"sorbin and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24098]","4",185585444,185956652
"1941","ENSG00000154655","chr18",5962796,5964892,"chr18",5954706,6415237,0,"DMR Genes","L3MBTL4",91133,"L3MBTL4, histone methyl-lysine binding protein [Source:HGNC Symbol;Acc:HGNC:26677]","18",5954706,6415237
"1942","ENSG00000154678","chr7",32075421,32077268,"chr7",31751179,32299329,0,"DMR Genes","PDE1C",5137,"phosphodiesterase 1C [Source:HGNC Symbol;Acc:HGNC:8776]","7",31751179,32299329
"1943","ENSG00000154736","chr21",26945955,26946137,"chr21",26917912,26966513,0,"DMR Genes","ADAMTS5",11096,"ADAM metallopeptidase with thrombospondin type 1 motif 5 [Source:HGNC Symbol;Acc:HGNC:221]","21",26917912,26966513
"1944","ENSG00000154743","chr3",12532070,12532968,"chr3",12484432,12539623,0,"DMR Genes","TSEN2",80746,"tRNA splicing endonuclease subunit 2 [Source:HGNC Symbol;Acc:HGNC:28422]","3",12484432,12539623
"1945","ENSG00000154764","chr3",13812104,13812859,"chr3",13816258,13880121,3400,"DMR Genes","WNT7A",7476,"Wnt family member 7A [Source:HGNC Symbol;Acc:HGNC:12786]","3",13816258,13880121
"1946","ENSG00000154783","chr3",14902413,14903207,"chr3",14810853,14934565,0,"DMR Genes","FGD5",152273,"FYVE, RhoGEF and PH domain containing 5 [Source:HGNC Symbol;Acc:HGNC:19117]","3",14810853,14934565
"1947","ENSG00000154814","chr3",16338152,16338456,"chr3",16265160,16350299,0,"DMR Genes","OXNAD1",92106,"oxidoreductase NAD binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25128]","3",16265160,16350299
"1948","ENSG00000154822","chr3",16885941,16886592,"chr3",16802651,17090594,0,"DMR Genes","PLCL2",23228,"phospholipase C like 2 [Source:HGNC Symbol;Acc:HGNC:9064]","3",16802651,17090594
"1949","ENSG00000154822","chr3",16889075,16889903,"chr3",16802651,17090594,0,"DMR Genes","PLCL2",23228,"phospholipase C like 2 [Source:HGNC Symbol;Acc:HGNC:9064]","3",16802651,17090594
"1950","ENSG00000154864","chr18",10849137,10849605,"chr18",10666483,11148762,0,"DMR Genes","PIEZO2",63895,"piezo type mechanosensitive ion channel component 2 [Source:HGNC Symbol;Acc:HGNC:26270]","18",10666483,11148762
"1951","ENSG00000154889","chr18",11907301,11907440,"chr18",11882622,11909223,0,"DMR Genes","MPPE1",65258,"metallophosphoesterase 1 [Source:HGNC Symbol;Acc:HGNC:15988]","18",11882622,11909223
"1952","ENSG00000154917","chr3",133862155,133862721,"chr3",133824239,133895836,0,"DMR Genes","RAB6B",51560,"RAB6B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14902]","3",133824239,133895836
"1953","ENSG00000154920","chr17",50375810,50376615,"chr17",50373220,50381483,0,"DMR Genes","EME1",146956,"essential meiotic structure-specific endonuclease 1 [Source:HGNC Symbol;Acc:HGNC:24965]","17",50373220,50381483
"1954","ENSG00000154928","chr3",134963536,134964390,"chr3",134597801,135260467,0,"DMR Genes","EPHB1",2047,"EPH receptor B1 [Source:HGNC Symbol;Acc:HGNC:3392]","3",134597801,135260467
"1955","ENSG00000154928","chr3",134908480,134909491,"chr3",134597801,135260467,0,"DMR Genes","EPHB1",2047,"EPH receptor B1 [Source:HGNC Symbol;Acc:HGNC:3392]","3",134597801,135260467
"1956","ENSG00000154978","chr7",55439993,55440530,"chr7",55436056,55572988,0,"DMR Genes","VOPP1",81552,"VOPP1, WBP1/VOPP1 family member [Source:HGNC Symbol;Acc:HGNC:34518]","7",55436056,55572988
"1957","ENSG00000154978","chr7",55520479,55521708,"chr7",55436056,55572988,0,"DMR Genes","VOPP1",81552,"VOPP1, WBP1/VOPP1 family member [Source:HGNC Symbol;Acc:HGNC:34518]","7",55436056,55572988
"1958","ENSG00000154997","chr7",55810795,55813457,"chr7",55793544,55862789,0,"DMR Genes","SEPT14",346288,"septin 14 [Source:HGNC Symbol;Acc:HGNC:33280]","7",55793544,55862789
"1959","ENSG00000155093","chr7",158030829,158031250,"chr7",157539056,158587788,0,"DMR Genes","PTPRN2",5799,"protein tyrosine phosphatase, receptor type N2 [Source:HGNC Symbol;Acc:HGNC:9677]","7",157539056,158587788
"1960","ENSG00000155093","chr7",157667419,157667791,"chr7",157539056,158587788,0,"DMR Genes","PTPRN2",5799,"protein tyrosine phosphatase, receptor type N2 [Source:HGNC Symbol;Acc:HGNC:9677]","7",157539056,158587788
"1961","ENSG00000155093","chr7",158055034,158055715,"chr7",157539056,158587788,0,"DMR Genes","PTPRN2",5799,"protein tyrosine phosphatase, receptor type N2 [Source:HGNC Symbol;Acc:HGNC:9677]","7",157539056,158587788
"1962","ENSG00000155093","chr7",157613413,157614025,"chr7",157539056,158587788,0,"DMR Genes","PTPRN2",5799,"protein tyrosine phosphatase, receptor type N2 [Source:HGNC Symbol;Acc:HGNC:9677]","7",157539056,158587788
"1963","ENSG00000155269","chr4",8591915,8592349,"chr4",8558725,8619761,0,"DMR Genes","GPR78",27201,"G protein-coupled receptor 78 [Source:HGNC Symbol;Acc:HGNC:4528]","4",8558725,8619761
"1964","ENSG00000155666","chr16",27217572,27217932,"chr16",27203495,27221768,0,"DMR Genes","KDM8",79831,"lysine demethylase 8 [Source:HGNC Symbol;Acc:HGNC:25840]","16",27203495,27221768
"1965","ENSG00000155760","chr2",202043302,202043816,"chr2",202034587,202038445,-4858,"DMR Genes","FZD7",8324,"frizzled class receptor 7 [Source:HGNC Symbol;Acc:HGNC:4045]","2",202034587,202038445
"1966","ENSG00000155846","chr5",149839875,149840932,"chr5",149730298,149855022,0,"DMR Genes","PPARGC1B",133522,"PPARG coactivator 1 beta [Source:HGNC Symbol;Acc:HGNC:30022]","5",149730298,149855022
"1967","ENSG00000155918","chr6",150026591,150027432,"chr6",150018334,150025532,-1060,"DMR Genes","RAET1L",154064,"retinoic acid early transcript 1L [Source:HGNC Symbol;Acc:HGNC:16798]","6",150018334,150025532
"1968","ENSG00000155926","chr8",133054314,133054779,"chr8",133036724,133103054,0,"DMR Genes","SLA",6503,"Src like adaptor [Source:HGNC Symbol;Acc:HGNC:10902]","8",133036724,133103054
"1969","ENSG00000156011","chr8",18856121,18856558,"chr8",18527301,19084730,0,"DMR Genes","PSD3",23362,"pleckstrin and Sec7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19093]","8",18527301,19084730
"1970","ENSG00000156011","chr8",18748359,18748476,"chr8",18527301,19084730,0,"DMR Genes","PSD3",23362,"pleckstrin and Sec7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19093]","8",18527301,19084730
"1971","ENSG00000156049","chr9",77618912,77618928,"chr9",77423079,77648307,0,"DMR Genes","GNA14",9630,"G protein subunit alpha 14 [Source:HGNC Symbol;Acc:HGNC:4382]","9",77423079,77648307
"1972","ENSG00000156113","chr10",77440458,77442881,"chr10",76869601,77638369,0,"DMR Genes","KCNMA1",3778,"potassium calcium-activated channel subfamily M alpha 1 [Source:HGNC Symbol;Acc:HGNC:6284]","10",76869601,77638369
"1973","ENSG00000156113","chr10",77165884,77167265,"chr10",76869601,77638369,0,"DMR Genes","KCNMA1",3778,"potassium calcium-activated channel subfamily M alpha 1 [Source:HGNC Symbol;Acc:HGNC:6284]","10",76869601,77638369
"1974","ENSG00000156113","chr10",77384358,77386097,"chr10",76869601,77638369,0,"DMR Genes","KCNMA1",3778,"potassium calcium-activated channel subfamily M alpha 1 [Source:HGNC Symbol;Acc:HGNC:6284]","10",76869601,77638369
"1975","ENSG00000156140","chr4",72569708,72570153,"chr4",72280969,72569386,-323,"DMR Genes","ADAMTS3",9508,"ADAM metallopeptidase with thrombospondin type 1 motif 3 [Source:HGNC Symbol;Acc:HGNC:219]","4",72280969,72569386
"1976","ENSG00000156150","chr1",110069906,110070142,"chr1",110059994,110070700,0,"DMR Genes","ALX3",257,"ALX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:449]","1",110059994,110070700
"1977","ENSG00000156170","chr8",95075834,95078030,"chr8",94895767,95116455,0,"DMR Genes","NDUFAF6",137682,"NADH:ubiquinone oxidoreductase complex assembly factor 6 [Source:HGNC Symbol;Acc:HGNC:28625]","8",94895767,95116455
"1978","ENSG00000156413","chr19",5829793,5829977,"chr19",5830610,5839731,634,"DMR Genes","FUT6",2528,"fucosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:4017]","19",5830610,5839731
"1979","ENSG00000156414","chr14",103989852,103990246,"chr14",103928462,104052667,0,"DMR Genes","TDRD9",122402,"tudor domain containing 9 [Source:HGNC Symbol;Acc:HGNC:20122]","14",103928462,104052667
"1980","ENSG00000156427","chr5",171454471,171454980,"chr5",171419656,171457623,0,"DMR Genes","FGF18",8817,"fibroblast growth factor 18 [Source:HGNC Symbol;Acc:HGNC:3674]","5",171419656,171457623
"1981","ENSG00000156463","chr5",145986226,145986590,"chr5",145936579,146081791,0,"DMR Genes","SH3RF2",153769,"SH3 domain containing ring finger 2 [Source:HGNC Symbol;Acc:HGNC:26299]","5",145936579,146081791
"1982","ENSG00000156500","chrX",134800650,134801575,"chrX",134796789,134854610,0,"DMR Genes","FAM122C",159091,"family with sequence similarity 122C [Source:HGNC Symbol;Acc:HGNC:25202]","X",134796395,134854835
"1983","ENSG00000156564","chr6",40579840,40581153,"chr6",40391586,40587465,0,"DMR Genes","LRFN2",57497,"leucine rich repeat and fibronectin type III domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21226]","6",40391586,40587465
"1984","ENSG00000156639","chr6",38132961,38133471,"chr6",37819499,38154624,0,"DMR Genes","ZFAND3",60685,"zinc finger AN1-type containing 3 [Source:HGNC Symbol;Acc:HGNC:18019]","6",37819499,38154624
"1985","ENSG00000156675","chr8",37873275,37873370,"chr8",37858618,37899467,0,"DMR Genes","RAB11FIP1",80223,"RAB11 family interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30265]","8",37858618,37899467
"1986","ENSG00000156709","chrX",130165052,130165867,"chrX",130129362,130165887,0,"DMR Genes","AIFM1",9131,"apoptosis inducing factor mitochondria associated 1 [Source:HGNC Symbol;Acc:HGNC:8768]","X",130129362,130165887
"1987","ENSG00000156958","chr15",49233742,49235007,"chr15",49155656,49367869,0,"DMR Genes","GALK2",2585,"galactokinase 2 [Source:HGNC Symbol;Acc:HGNC:4119]","15",49155656,49367869
"1988","ENSG00000156966","chr2",231398532,231398865,"chr2",231395543,231401164,0,"DMR Genes","B3GNT7",93010,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:18811]","2",231395543,231401164
"1989","ENSG00000157060","chr1",182906225,182906255,"chr1",182899865,182953525,0,"DMR Genes","SHCBP1L",81626,"SHC binding and spindle associated 1 like [Source:HGNC Symbol;Acc:HGNC:16788]","1",182899865,182953525
"1990","ENSG00000157087","chr3",10550871,10550936,"chr3",10324023,10708031,0,"DMR Genes","ATP2B2",491,"ATPase plasma membrane Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:815]","3",10324023,10708007
"1991","ENSG00000157103","chr3",11002941,11004571,"chr3",10992724,11039247,0,"DMR Genes","SLC6A1",6529,"solute carrier family 6 member 1 [Source:HGNC Symbol;Acc:HGNC:11042]","3",10992186,11039249
"1992","ENSG00000157103","chr3",11036574,11037442,"chr3",10992724,11039247,0,"DMR Genes","SLC6A1",6529,"solute carrier family 6 member 1 [Source:HGNC Symbol;Acc:HGNC:11042]","3",10992186,11039249
"1993","ENSG00000157193","chr1",53309950,53310006,"chr1",53242364,53328070,0,"DMR Genes","LRP8",7804,"LDL receptor related protein 8 [Source:HGNC Symbol;Acc:HGNC:6700]","1",53242364,53328070
"1994","ENSG00000157193","chr1",53320442,53321346,"chr1",53242364,53328070,0,"DMR Genes","LRP8",7804,"LDL receptor related protein 8 [Source:HGNC Symbol;Acc:HGNC:6700]","1",53242364,53328070
"1995","ENSG00000157216","chr1",54378629,54378751,"chr1",54225432,54413479,0,"DMR Genes","SSBP3",23648,"single stranded DNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:15674]","1",54225432,54413479
"1996","ENSG00000157216","chr1",54362651,54365349,"chr1",54225432,54413479,0,"DMR Genes","SSBP3",23648,"single stranded DNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:15674]","1",54225432,54413479
"1997","ENSG00000157303","chr9",93060866,93061436,"chr9",93058688,93085138,0,"DMR Genes","SUSD3",203328,"sushi domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28391]","9",93058688,93085138
"1998","ENSG00000157306","chr14",23524882,23525002,"chr14",23511760,23560778,0,"DMR Genes","ZFHX2-AS1",79178,"ZFHX2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:52658]","14",23511760,23560778
"1999","ENSG00000157368","chr16",70579045,70580029,"chr16",70579895,70660682,0,"DMR Genes","IL34",146433,"interleukin 34 [Source:HGNC Symbol;Acc:HGNC:28529]","16",70579895,70660682
"2000","ENSG00000157388","chr3",53763118,53763541,"chr3",53328963,53813733,0,"DMR Genes","CACNA1D",776,"calcium voltage-gated channel subunit alpha1 D [Source:HGNC Symbol;Acc:HGNC:1391]","3",53328963,53813733
"2001","ENSG00000157388","chr3",53744104,53744630,"chr3",53328963,53813733,0,"DMR Genes","CACNA1D",776,"calcium voltage-gated channel subunit alpha1 D [Source:HGNC Symbol;Acc:HGNC:1391]","3",53328963,53813733
"2002","ENSG00000157445","chr3",54682887,54684343,"chr3",54122547,55074557,0,"DMR Genes","CACNA2D3",55799,"calcium voltage-gated channel auxiliary subunit alpha2delta 3 [Source:HGNC Symbol;Acc:HGNC:15460]","3",54122547,55074557
"2003","ENSG00000157445","chr3",54599982,54601000,"chr3",54122547,55074557,0,"DMR Genes","CACNA2D3",55799,"calcium voltage-gated channel auxiliary subunit alpha2delta 3 [Source:HGNC Symbol;Acc:HGNC:15460]","3",54122547,55074557
"2004","ENSG00000157445","chr3",55076064,55076481,"chr3",54122547,55074557,-1508,"DMR Genes","CACNA2D3",55799,"calcium voltage-gated channel auxiliary subunit alpha2delta 3 [Source:HGNC Symbol;Acc:HGNC:15460]","3",54122547,55074557
"2005","ENSG00000157445","chr3",54117049,54118133,"chr3",54122547,55074557,4415,"DMR Genes","CACNA2D3",55799,"calcium voltage-gated channel auxiliary subunit alpha2delta 3 [Source:HGNC Symbol;Acc:HGNC:15460]","3",54122547,55074557
"2006","ENSG00000157542","chr21",37773829,37774924,"chr21",37607376,37916446,0,"DMR Genes","KCNJ6",3763,"potassium voltage-gated channel subfamily J member 6 [Source:HGNC Symbol;Acc:HGNC:6267]","21",37607376,38121345
"2007","ENSG00000157542","chr21",37913194,37914220,"chr21",37607376,37916446,0,"DMR Genes","KCNJ6",3763,"potassium voltage-gated channel subfamily J member 6 [Source:HGNC Symbol;Acc:HGNC:6267]","21",37607376,38121345
"2008","ENSG00000157554","chr21",38666733,38666897,"chr21",38380027,38661780,-4954,"DMR Genes","ERG",2078,"ERG, ETS transcription factor [Source:HGNC Symbol;Acc:HGNC:3446]","21",38380027,38661780
"2009","ENSG00000157554","chr21",38614545,38614792,"chr21",38380027,38661780,0,"DMR Genes","ERG",2078,"ERG, ETS transcription factor [Source:HGNC Symbol;Acc:HGNC:3446]","21",38380027,38661780
"2010","ENSG00000157600","chrX",110021619,110023837,"chrX",110002631,110182734,0,"DMR Genes","TMEM164",84187,"transmembrane protein 164 [Source:HGNC Symbol;Acc:HGNC:26217]","X",110002631,110182734
"2011","ENSG00000157613","chr11",46291120,46292400,"chr11",46277661,46321422,0,"DMR Genes","CREB3L1",90993,"cAMP responsive element binding protein 3 like 1 [Source:HGNC Symbol;Acc:HGNC:18856]","11",46277661,46321422
"2012","ENSG00000157625","chrX",30890549,30890881,"chrX",30827442,30975084,0,"DMR Genes","TAB3",257397,"TGF-beta activated kinase 1 (MAP3K7) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:30681]","X",30827442,30975084
"2013","ENSG00000157637","chr17",81293023,81293441,"chr17",81245000,81295547,0,"DMR Genes","SLC38A10",124565,"solute carrier family 38 member 10 [Source:HGNC Symbol;Acc:HGNC:28237]","17",81245000,81295547
"2014","ENSG00000157657","chr9",113989257,113989355,"chr9",113876282,114056591,0,"DMR Genes","ZNF618",114991,"zinc finger protein 618 [Source:HGNC Symbol;Acc:HGNC:29416]","9",113876282,114056591
"2015","ENSG00000157734","chr15",64155993,64156682,"chr15",64151715,64157481,0,"DMR Genes","SNX22",79856,"sorting nexin 22 [Source:HGNC Symbol;Acc:HGNC:16315]","15",64151715,64157481
"2016","ENSG00000157766","chr15",88833831,88834290,"chr15",88803443,88875354,0,"DMR Genes","ACAN",176,"aggrecan [Source:HGNC Symbol;Acc:HGNC:319]","15",88803442,88875354
"2017","ENSG00000157823","chr15",89837200,89839916,"chr15",89830599,89894638,0,"DMR Genes","AP3S2",10239,"adaptor related protein complex 3 subunit sigma 2 [Source:HGNC Symbol;Acc:HGNC:571]","15",89830599,89894638
"2018","ENSG00000157856","chr2",26430441,26430588,"chr2",26401916,26456711,0,"DMR Genes","DRC1",92749,"dynein regulatory complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24245]","2",26401916,26456711
"2019","ENSG00000157884","chr2",26619721,26619774,"chr2",26581202,26641368,0,"DMR Genes","CIB4",130106,"calcium and integrin binding family member 4 [Source:HGNC Symbol;Acc:HGNC:33703]","2",26581202,26641368
"2020","ENSG00000157927","chr7",4808839,4809525,"chr7",4797055,4883719,0,"DMR Genes","RADIL",55698,"Rap associating with DIL domain [Source:HGNC Symbol;Acc:HGNC:22226]","7",4797055,4883719
"2021","ENSG00000157927","chr7",4819756,4819963,"chr7",4797055,4883719,0,"DMR Genes","RADIL",55698,"Rap associating with DIL domain [Source:HGNC Symbol;Acc:HGNC:22226]","7",4797055,4883719
"2022","ENSG00000157933","chr1",2267718,2268221,"chr1",2228695,2310119,0,"DMR Genes","SKI",6497,"SKI proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10896]","1",2228695,2310119
"2023","ENSG00000157985","chr2",235555232,235556777,"chr2",235494089,236131800,0,"DMR Genes","AGAP1",116987,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:16922]","2",235494089,236131800
